PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,total_spend,group,is_alone,deck,Name_length,nl_short,has_spent,RoomServiceBin,FoodCourtBin,ShoppingMallBin,SpaBin,VRDeckBin,places_spent,total_spend_log,RoomServiceLog,FoodCourtLog,ShoppingMallLog,SpaLog,VRDeckLog,AgeBin
0120_01,2,1,F/25/P,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Bees Sacre,True,0.0,0120,1,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0122_01,1,0,G/21/S,0,29.0,0.0,0.0,0.0,0.0,699.0,74.0,Shelle Hayder,False,773.0,0122,1,6,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2,0,0,0,2,1,2
0123_01,1,0,F/27/P,0,18.0,0.0,55.0,597.0,49.0,0.0,1.0,Iree Fielson,False,702.0,0123,1,5,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2,1,2,1,0,0,0
0126_01,2,1,F/27/S,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Milly Mish,True,0.0,0126,1,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0127_01,2,0,E/7/S,0,35.0,0.0,701.0,0.0,296.0,0.0,25.0,Miloss Mesty,False,1022.0,0127,1,4,12.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,2,0,2,0,1,2
0128_01,2,0,D/3/S,0,61.0,1.0,2353.0,334.0,9.0,316.0,2.0,Grohs Fles,False,3014.0,0128,0,3,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,3,2,0,2,0,3
0128_02,2,0,E/8/S,0,45.0,0.0,2103.0,6.0,0.0,0.0,0.0,Barave Fles,False,2109.0,0128,0,4,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3,3,0,0,0,0,3
0129_01,1,1,G/22/S,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Race Fowles,True,0.0,0129,1,6,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0133_01,2,1,F/29/S,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Flynx Blie,True,0.0,0133,0,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0133_02,2,0,D/5/S,0,36.0,0.0,2738.0,0.0,0.0,0.0,0.0,Egrasp Blie,False,2738.0,0133,0,3,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3,0,0,0,0,2
0134_01,1,0,G/17/P,0,19.0,0.0,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,True,744.0,0134,1,6,16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,1,2,0,0,0
0136_01,1,0,G/23/S,1,47.0,0.0,97.0,418.0,126.0,25.0,55.0,,False,721.0,0136,1,6,14.591192170818506,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,1,2,2,1,1,3
0138_01,1,1,G/18/P,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayene Gambs,True,0.0,0138,0,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0138_02,1,0,E/5/P,0,34.0,0.0,0.0,22.0,0.0,564.0,207.0,Monah Gambs,False,793.0,0138,0,4,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,0,1,0,2,2,2
0139_01,0,1,C/6/S,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Charda Myling,True,0.0,0139,1,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0140_01,1,1,G/19/P,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Evaley Mejiaddox,True,0.0,0140,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0140_02,1,0,F/29/P,0,26.0,0.0,440.0,0.0,0.0,0.0,462.0,Verney Whitakers,False,902.0,0140,0,5,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,2,0,0,0,2,1
0141_01,2,0,F/30/P,0,31.0,0.0,0.0,0.0,97.0,0.0,0.0,Pyrohs Harte,False,97.0,0141,1,5,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0,2
0144_01,1,0,F/31/S,0,20.0,0.0,0.0,420.0,210.0,0.0,0.0,Guadae Dayers,True,630.0,0144,1,5,13.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,2,2,0,0,1
0146_01,1,0,G/25/S,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Verly Wolferguson,False,0.0,0146,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0147_01,1,1,G/26/S,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Samie Hubbarrison,True,0.0,0147,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0148_01,2,0,F/31/P,0,42.0,0.0,1072.0,0.0,10.0,0.0,76.0,Corsh Pashe,False,1158.0,0148,1,5,11.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,3,0,1,0,1,3
0149_01,1,1,G/27/S,2,23.467391304347824,0.0,0.0,0.0,0.0,0.0,0.0,Billya Hubbarrison,True,0.0,0149,1,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0151_01,1,1,G/20/P,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanie Simson,False,0.0,0151,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0152_01,1,0,F/32/P,0,41.0,0.0,0.0,0.0,0.0,0.0,607.0,Andan Estron,False,607.0,0152,1,5,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,0,2,3
0160_01,1,0,G/22/P,0,22.0,0.0,4119.0,0.0,0.0,0.0,61.0,Gory Atkinney,False,4180.0,0160,1,6,13.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3,3,0,0,0,1,1
0163_01,0,1,B/8/P,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Kabiton Hetforhaft,True,0.0,0163,0,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0163_02,0,1,B/8/P,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Scharab Hetforhaft,True,0.0,0163,0,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0164_01,1,0,G/28/S,0,57.0,0.0,50.0,1688.0,0.0,0.0,135.0,Fany Hutchinton,True,1873.0,0164,0,6,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3,1,3,0,0,2,3
0164_02,1,1,G/28/S,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Ianya Hutchinton,False,0.0,0164,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0165_01,2,1,F/37/P,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Graven Anche,True,0.0,0165,1,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0167_01,2,1,F/35/S,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Miten Floaf,True,0.0,0167,0,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0167_02,2,0,F/35/S,0,27.0,0.0,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,False,1572.0,0167,0,5,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,1,1,2,1
0169_01,1,1,G/23/P,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Wandy Fisherry,False,0.0,0169,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0170_01,1,0,E/10/S,0,24.0,0.0,0.0,0.0,0.0,221.0,567.0,Mollie Mcmahoney,False,788.0,0170,1,4,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2,0,0,0,2,2,1
0171_01,1,1,G/30/S,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,0.0,0171,1,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0172_01,1,1,G/24/P,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,0.0,0172,1,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0173_01,1,0,E/11/S,0,58.0,0.0,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,True,990.0,0173,1,4,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,0,2,0,0,0,3
0174_01,1,0,F/38/P,2,21.0,0.0,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,False,593.0,0174,1,5,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2,2,0,1,2,2,1
0177_01,0,0,B/2/S,0,38.0,0.0,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,False,27428.0,0177,1,1,16.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4,0,4,0,4,3,2
0178_01,2,0,D/6/S,0,38.0,0.0,3414.0,0.0,161.0,28.0,119.0,Wees Knik,False,3722.0,0178,1,3,9.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,2,1,2,2
0179_01,1,0,G/26/P,0,19.0,0.0,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,906.0,0179,0,6,18.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,0,2,2,0,1,0
0179_02,1,0,G/26/P,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,0.0,0179,0,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0179_03,1,0,G/26/P,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,0.0,0179,0,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0181_01,1,0,G/27/P,0,20.0,0.0,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,False,394.0,0181,1,6,15.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,0,2,1,1
0182_01,0,1,C/3/P,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,0.0,0182,1,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0183_01,1,0,F/36/S,0,37.0,0.0,17.0,146.0,426.0,0.0,232.0,Stany Weaves,True,821.0,0183,1,5,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2,1,2,2,0,2,2
0186_01,1,0,G/28/P,0,25.0,0.0,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,False,1018.0,0186,1,6,17.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3,1,0,0,0,2,1
0188_01,1,1,G/31/S,0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,0.0,0188,1,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0189_01,1,0,E/8/P,2,49.0,0.0,84.0,3.0,401.0,202.0,98.0,Helly Booters,False,788.0,0189,1,4,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,1,0,2,2,1,3
0190_01,1,1,G/32/S,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0190,1,6,14.591192170818506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0192_01,1,1,G/29/P,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,0.0,0192,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0192_02,1,0,G/29/P,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,0.0,0192,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0192_03,1,0,G/29/P,0,39.0,0.0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,False,908.0,0192,0,6,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2,0,0,1,2,0,3
0193_01,2,1,F/41/P,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,0.0,0193,0,5,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0193_02,2,0,F/41/P,0,23.0,0.0,0.0,0.0,8.0,1072.0,0.0,Frook Raf,False,1080.0,0193,0,5,9.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3,0,0,0,3,0,1
0193_03,2,0,F/41/P,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,0.0,0193,0,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0195_01,2,0,F/42/P,0,39.0,0.0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True,1273.0,0195,1,5,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,2,0,2,0,0,3
0196_01,2,0,D/5/P,1,25.0,0.0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,False,1778.0,0196,1,3,11.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,3,0,2,0,0,1
0197_01,0,0,C/5/P,0,36.0,0.0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,False,2342.0,0197,1,2,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,2,2,2
0198_01,1,1,G/30/P,1,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True,0.0,0198,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0199_01,1,1,G/33/S,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,0.0,0199,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0200_01,1,1,G/31/P,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,0.0,0200,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0201_01,0,1,B/3/S,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,0.0,0201,0,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0201_02,0,1,B/3/S,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,0.0,0201,0,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0202_01,0,1,B/9/P,2,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,0.0,0202,0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0202_02,0,0,A/2/P,2,36.18181818181818,0.0,0.0,2433.0,0.0,878.0,443.0,Vegas Embleng,True,3754.0,0202,0,0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,2,2,2
0203_01,0,1,C/8/S,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,0.0,0203,1,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0205_01,1,0,G/34/S,0,29.0,0.0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,False,773.0,0205,1,6,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,0,1,0,2,2
0206_01,0,0,C/9/S,2,36.58203125,0.0,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,True,2981.0,0206,1,2,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,0,3,1,3,2,2
0207_01,1,1,G/32/P,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,0.0,0207,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0210_01,0,1,D/6/P,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,True,0.0,0210,1,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0211_01,2,0,F/44/P,0,29.0,0.0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,1040.0,0211,0,5,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,0,2,0,0,2
0211_02,2,1,F/44/P,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,0.0,0211,0,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0211_03,2,0,F/44/P,0,17.0,0.0,848.0,0.0,307.0,182.0,0.0,Picers Date,False,1337.0,0211,0,5,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,2,0,2,2,0,0
0212_01,1,0,E/9/P,0,13.0,0.0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,982.0,0212,0,4,13.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2,2,0,0,1,2,0
0212_02,1,0,F/45/P,0,35.0,0.0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,732.0,0212,0,5,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2,2,2,0,1,2,2
0213_01,1,0,F/46/P,0,21.0,0.0,367.0,281.0,0.0,0.0,146.0,Carita Navages,False,794.0,0213,1,5,14.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,2,2,0,0,2,1
0216_01,1,0,F/40/S,2,21.0,0.0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,False,1974.0,0216,1,5,13.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3,0,1,0,0,3,1
0217_01,1,0,F/47/P,0,38.0,0.0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,False,1544.0,0217,1,5,16.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3,3,0,0,1,0,2
0219_01,1,1,G/36/P,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica River,True,0.0,0219,1,6,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0220_01,1,1,G/37/P,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,0.0,0220,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0220_02,1,0,G/37/P,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,0.0,0220,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0220_03,1,1,G/37/P,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,0.0,0220,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0220_04,1,0,E/10/P,0,25.0,0.0,122.0,84.0,0.0,0.0,0.0,Dont Wilsoney,False,206.0,0220,0,4,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2,2,1,0,0,0,1
0220_05,1,0,F/48/P,0,16.0,0.0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,1102.0,0220,0,5,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3,0,0,0,0,3,0
0220_06,1,0,G/37/P,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,0.0,0220,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0220_07,1,1,G/37/P,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,0.0,0220,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0221_01,2,0,E/13/S,2,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,2356.0,0221,0,4,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,3,0,2,0,0,1
0221_02,2,0,E/13/S,0,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,1298.0,0221,0,4,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,3,1,0,0,0,1
0221_03,2,0,E/13/S,0,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,2134.0,0221,0,4,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,3,1,2,0,0,2
0221_04,2,1,E/13/S,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,0.0,0221,0,4,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0221_05,2,0,E/13/S,0,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,2597.0,0221,0,4,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,2,1,3,3
0221_06,2,0,E/13/S,0,16.0,0.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,1370.0,0221,0,4,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,2,0,2,2,0,0
0221_07,2,1,E/13/S,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,0.0,0221,0,4,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0222_01,2,0,F/41/S,0,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,1417.0,0222,0,5,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3,3,0,0,1,0,1
0222_02,2,1,F/41/S,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,0.0,0222,0,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0222_03,2,1,E/14/S,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,0.0,0222,0,4,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0223_01,1,0,G/35/S,0,21.0,0.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,676.0,0223,1,6,11.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,0,2,0,0,1
0224_01,2,0,F/42/S,0,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,1820.0,0224,1,5,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,2,0,0,3,0,2
0225_01,1,1,G/38/P,1,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,0.0,0225,1,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0229_01,1,0,F/43/S,0,24.0,0.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,803.0,0229,1,5,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2,0,0,0,2,1,1
0231_01,2,0,F/44/S,0,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,1806.0,0231,1,5,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,1,0,0,3,0,2
0232_01,1,1,G/36/S,1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,False,0.0,0232,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0233_01,2,0,F/45/S,0,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,1750.0,0233,1,5,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,1,0,2,3,0,2
0234_01,1,0,F/50/P,0,43.0,0.0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,False,888.0,0234,1,5,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,2,0,0,0,3
0237_01,0,1,B/11/P,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,0.0,0237,1,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0239_01,2,0,,0,37.0,0.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,False,1048.0,0239,1,0,12.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3,2,0,0,1,2,2
0240_01,2,1,F/52/P,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,0.0,0240,1,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
0241_01,0,0,E/11/P,2,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,False,7177.0,0241,1,4,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,3,3,2
0242_01,2,0,F/46/S,0,18.0,0.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,False,1288.0,0242,1,5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,0,2,2,0,0
0243_01,1,1,G/37/S,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,0.0,0243,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
0244_01,2,1,,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,0.0,0244,0,0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
0244_02,2,1,F/47/S,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,0.0,0244,0,5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0245_01,0,0,C/6/P,2,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,3578.0,0245,0,2,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3,0,3,0,0,0,3
0245_02,0,0,C/6/P,0,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,12378.0,0245,0,2,17.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4,0,1,2,2,4,2
0246_01,2,0,D/8/P,0,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,3261.0,0246,1,3,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,3,0,2,1,0,1
